MODULE	P	FREQ	ZSCORE	CHI	CHI_SD	CHI_SE	NGENES	NMARKER	DENSITY	FDR	DESCR	TOPGENES	TOPMARKERS	TOPVALUES
KEGG_ALZHEIMERS_DISEASE	7.76461457581527e-139	0	25.0546668599369	33.9698505866435	22.3139966786969	7.05630532061146	67	1501	1	2.36820744562366e-137		APOE;MTCH2,RP11-750H9.5,FAM180B,SLC39A13,C1QTNF4,NDUFS3;UQCRC2;BAD;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;GRIN2A;MST1P2,MST1L,CROCC,MFAP2,SDHB,ATP13A2;NDUFA6;SDHA,PDCD6;DNAJC9,PPP3CB,PPP3CB-AS1	rs434132;rs3781627;rs138836545;rs35938015;rs11575895;rs11648322;rs55779591;rs2142695;rs7723693;rs57004021	20.20;4.63;2.80;2.80;2.77;2.72;2.68;2.61;2.56;2.32
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1.3650207713271e-123	0	23.6145806077663	34.6433895004026	23.1930562083409	7.33428835186661	58	1405	1	4.03715234186439e-122		KLC3;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;PAFAH1B2;KIF3B;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;KIF2C;BNIP1;KIF12;TUBB8;RAB6B	rs35751749;rs8005540;rs1263164;rs1535376;rs11575895;rs11808189;rs732678;rs10759681;rs7070067;rs73861195	5.93;3.72;2.83;2.80;2.77;2.75;2.38;2.24;2.12;1.91
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	7.14246254041037e-121	0	23.3484664501003	35.2378687785816	23.5515962808449	7.44766867802206	42	1366	1	2.05030689395309e-119		KLC3;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;KIF3B;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;KIF2C;BNIP1;KIF12;TUBB8;KIF21B;KIF15	rs35751749;rs8005540;rs1535376;rs11575895;rs11808189;rs732678;rs10759681;rs7070067;rs1472713;rs7340559	5.93;3.72;2.80;2.77;2.75;2.38;2.24;2.12;1.90;1.68
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	6.75841253441462e-119	0	23.1531385493195	35.6763800006651	23.8633779130852	7.54626268707049	36	1336	1	1.88463160959676e-117		SEC23IP;TRAPPC6A;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;SEC24B;TBC1D20;TRAPPC4;CTSC;MCFD2;TRAPPC2L;RP4-613B23.1,SEC22C	rs112029;rs111243475;rs11575895;rs7687245;rs6051908;rs77499725;rs2000558;rs10197474;rs34233213;rs7614219	3.04;2.91;2.77;2.72;2.27;2.15;2.11;2.04;2.02;1.72
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	5.26964185352521e-116	0	22.8642730251617	34.686414125539	23.1824483988155	7.33093386795806	49	1399	1	1.42865845806683e-114		GNB2;ADCYAP1;GNB4;GPR27;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PRKAR2A,USP4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;CALCRL;MC4R;GIPR	rs60738304;rs62078840;rs1345445;rs114113354;rs11575895;rs6809851;rs10772577;rs12987470;rs1346826;rs35845603	5.36;3.58;3.24;3.17;2.77;2.75;2.58;2.15;2.09;1.96
REACTOME_LEISHMANIA_INFECTION	4.1977859087535e-114	0	22.6723674080097	32.5475308374196	21.8753114611681	6.91758087428772	101	1560	0.998080614203455	1.10730785052525e-112		GNB2;ADCYAP1;BAIAP2;GNB4;GPR27;ARPC5;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;AMT,NCKIPSD,P4HTM,DALRD3,QRICH1,GPX1,WDR6,NICN1,GMPPB,RP11-694I15.7;PRKAR2A,USP4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5	rs60738304;rs62078840;rs12949878;rs1345445;rs114113354;rs11755;rs11575895;rs6809851;rs6809851;rs10772577	5.36;3.58;3.36;3.24;3.17;3.09;2.77;2.75;2.75;2.58
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	1.07814050611774e-112	0	22.5290296632448	35.4925212458191	23.751947578157	7.51102532118963	27	1347	1	2.76911877360767e-111		CDKN2A;BAD;BAK1;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PPP1R13B;AVEN;E2F1;AKT1;CARD8;MAPK8	rs518394;rs35938015;rs58922452;rs11575895;rs72706019;rs78660221;rs75399011;rs4983534;rs448222;rs139238246	3.53;2.80;2.79;2.77;2.50;2.30;2.04;1.91;1.88;1.74
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	3.7025509124779e-107	0	21.9571168206026	33.8210639857616	22.8363092902716	7.22147507093215	75	1445	1	9.26587100148314e-106		SEC23IP;TRAPPC6A;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;SEC24B;COG7;MIA3;TBC1D20;TRAPPC4;TUBB8;CTSC	rs112029;rs111243475;rs11575895;rs7687245;rs1468138;rs3811465;rs6051908;rs77499725;rs7070067;rs2000558	3.04;2.91;2.77;2.72;2.52;2.32;2.27;2.15;2.12;2.11
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	1.39011846465071e-93	0	20.4875523303593	33.9993480248061	22.8410213618301	7.22296515879439	63	1440	0.999306037473976	3.39188905374774e-92		GNB2;ADCYAP1;GNB4;GPR27;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PRKAR2A,USP4;CDCA3,LRRC23,ATN1,SPSB2,GNB3,C1RL-AS1,DSTNP2,RPL13P5;LYN;CALCRL;MC4R	rs60738304;rs62078840;rs1345445;rs114113354;rs11575895;rs6809851;rs10772577;rs56119798;rs12987470;rs1346826	5.36;3.58;3.24;3.17;2.77;2.75;2.58;2.23;2.15;2.09
REACTOME_CHROMATIN_MODIFYING_ENZYMES	2.43968524861867e-88	0	19.8908977506182	33.4058247337171	22.3756527558071	7.07580268413738	73	1515	0.998681608437706	5.80764098207763e-87		SUDS3;CCDC189,KAT8,RP11-196G11.2,PRSS36,STX4,RNF40;HSD3B7,RP11-1072A3.3,SETD1A;EHMT2;KANSL2;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;EED;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;VPREB3,SMARCB1,MMP11,DERL3;TADA3	rs61945218;rs11150601;rs11150601;rs6913605;rs7978263;rs11575895;rs12797615;rs2142695;rs9306389;rs6443265	4.14;3.93;3.93;3.62;3.34;2.77;2.65;2.61;2.60;2.25
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	4.81836405290828e-88	0	19.856739480465	14.6785123863302	3.66240840624525	1.15815522854822	23	1762	0.773825208607817	1.11969602753297e-86		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;MADCAM1;HLA-DOA;MAP3K14;TAP2,HLA-DOB,PPT2;LTBR;HLA-DMB;HLA-DMA	rs543928;rs9271440;rs28895120;rs145020800;rs443623;rs77692262;rs7450522;rs10849446;rs376892;rs2239805	5.57;4.08;3.57;2.75;2.57;2.20;1.95;1.95;1.92;1.83
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	2.68446589642348e-75	0	18.3235541195747	33.3466961914521	22.0783873327274	6.98179910348283	89	1555	0.998074454428755	6.06308338766115e-74		GNB2;KIF17;GRIN3B;CHRNA2;CAMK4;GNB4;LIN7A;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PRKAG2	rs60738304;rs34602121;rs111278892;rs2241659;rs389402;rs1345445;rs78913991;rs931794;rs11575895;rs4725434	5.36;4.52;3.96;3.69;3.48;3.24;3.13;2.81;2.77;2.75
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.73424854407069e-75	0	18.3225542531103	11.9950505698797	3.04333150302688	0.962385922450855	20	2099	0.700367033700367	6.54347483074494e-74		HLA-DRB5;C4A,CYP21A2;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;GRIN2A;HLA-DOA;C4B,NOTCH4,RNF5;TAP2,HLA-DOB,PPT2;HLA-DMB;HLA-DMA	rs543928;rs9270599;rs9271440;rs28895120;rs11648322;rs443623;rs3129969;rs7450522;rs376892;rs2239805	5.57;4.35;4.08;3.57;2.72;2.57;1.96;1.95;1.92;1.83
REACTOME_NEURONAL_SYSTEM	8.63335783505534e-74	0	18.1337218052528	28.6190866466292	19.6068799839372	6.20023985588072	180	1909	0.99790904338735	1.87247938822534e-72		KCNN4,ZNF404,ZNF45,ZNF283,RP11-15A1.3,RP11-15A1.4;GNB2;KIF17;GRIN3B;CACNB2;CHRNA2;CAMK4;GNB4;CACNA1B;LIN7A	rs12459810;rs60738304;rs34602121;rs111278892;rs11596974;rs2241659;rs389402;rs1345445;rs7043116;rs78913991	18.33;5.36;4.52;3.96;3.91;3.69;3.48;3.24;3.17;3.13
REACTOME_SIGNALING_BY_GPCR	2.33962156132834e-69	0	17.5636213842579	26.3473153781396	17.5657655239903	5.55478279002704	334	2315	0.99058622165169	4.96406661707926e-68		APOE;APOC2;GPC2;GNB2;AGT;NMB;ADCYAP1;KNG1;WNT3A,C1orf145,MRPL55,IBA57,RP5-1139B12.2;CAMK4	rs434132;rs62117224;rs34857299;rs60738304;rs2493144;rs55874209;rs62078840;rs5030014;rs12086213;rs389402	20.20;12.69;5.80;5.36;3.89;3.67;3.58;3.53;3.52;3.48
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	9.92789464717992e-69	0	17.4814016020556	36.6973932738131	24.3646283927587	7.7047720064725	12	1290	1	2.06162237779736e-67		SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PRKCA;PICK1,CTA-228A9.3,SLC16A8;AP2A2;GRIA4;AP2A1;PRKCB;GRIA2;AP2B1;AP2S1	rs11575895;rs179275;rs62236744;rs7395773;rs12574741;rs7251269;rs12103094;rs62335050;rs79909998;rs2879910	2.77;2.61;2.46;2.44;2.31;1.83;1.67;1.61;1.42;1.09
REACTOME_PROGRAMMED_CELL_DEATH	1.53463853328231e-68	0	17.4565507963811	33.6726113856597	22.6055339579175	7.14849750313003	80	1474	1	3.1204316843407e-67		PSMC3,RAPSN;CDKN2A;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;BAD;BAK1;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;PPP1R13B;AVEN;CASP6;E2F1	rs3781627;rs518394;rs931794;rs35938015;rs58922452;rs11575895;rs72706019;rs78660221;rs7439493;rs75399011	4.63;3.53;2.81;2.80;2.79;2.77;2.50;2.30;2.06;2.04
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1.11324404765965e-64	0	16.941429261278	29.0609676251099	20.0976151008843	6.3554239256189	146	1869	1	2.2174003888078e-63		XRRA1,RP11-147I3.1,AP000560.3,NEU3;SEC23IP;TRAPPC6A;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;AMT,NCKIPSD,P4HTM,DALRD3,QRICH1,GPX1,WDR6,NICN1,GMPPB,RP11-694I15.7;SEC24B;MPI;COG7;MGAT3;GFPT2	rs4456280;rs112029;rs111243475;rs11575895;rs6809851;rs7687245;rs77062222;rs1468138;rs8137052;rs9784702	3.24;3.04;2.91;2.77;2.75;2.72;2.60;2.52;2.51;2.48
KEGG_LEISHMANIA_INFECTION	6.3073148928284e-61	0	16.425257925175	14.9159422418889	3.85580772042728	1.2193134616212	30	1801	0.777633851468048	1.2311878670801e-59		CR1;HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;NOS2;HLA-DOA;TAP2,HLA-DOB,PPT2;HLA-DMB;HLA-DMA;HLA-DPA1	rs679515;rs543928;rs9271440;rs28895120;rs58450422;rs443623;rs7450522;rs376892;rs2239805;rs213226	11.09;5.57;4.08;3.57;2.64;2.57;1.95;1.92;1.83;1.82
REACTOME_VESICLE_MEDIATED_TRANSPORT	2.28714848890086e-55	0	15.6296330458337	31.8997381323732	18.7577687908389	5.93172732018736	315	2409	0.993811881188119	4.37697436307301e-54		APOE;BIN1;BLOC1S3;KLC3;STAG3,PVRIG,AP4M1,LAMTOR4,AGFG2,GATS;MADD;CCDC189,KAT8,RP11-196G11.2,PRSS36,STX4,RNF40;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;RIN3;VPS52,BTNL2,HLA-DRA	rs434132;rs4663105;rs140167268;rs35751749;rs34857299;rs3781627;rs11150601;rs8005540;rs61977311;rs28895120	20.20;15.05;5.94;5.93;5.80;4.63;3.93;3.72;3.70;3.57
KEGG_AUTOIMMUNE_THYROID_DISEASE	1.66025632995918e-44	0	13.9461502218409	4.91137762657218	3.47738810286871	1.0996466713437	19	2998	0.775077559462254	3.116173419308e-43		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;HLA-DOA;HLA-B;XXbac-BPG248L24.12,XXbac-BPG299F13.17,HLA-C;TAP2,HLA-DOB,PPT2;HLA-DMB;HLA-DMA;HLA-DPA1	rs543928;rs9271440;rs28895120;rs443623;rs186097794;rs9265771;rs7450522;rs376892;rs2239805;rs213226	5.57;4.08;3.57;2.57;2.48;2.06;1.95;1.92;1.83;1.82
REACTOME_TCR_SIGNALING	7.9190093676224e-44	0	13.8342497866937	14.8996699201202	3.5326893956788	1.11713447562688	39	1808	0.955097728473323	1.45829304581122e-42		HLA-DRB5;PSMC3,RAPSN;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;PTPRJ;PIK3CB;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;IKBKB;NCK1;RIPK2	rs543928;rs3781627;rs9271440;rs28895120;rs2930196;rs6780823;rs931794;rs58134732;rs6762209;rs11992722	5.57;4.63;4.08;3.57;2.99;2.88;2.81;2.28;2.02;2.01
REACTOME_RHO_GTPASE_EFFECTORS	2.90045476960603e-42	0	13.5728654871787	32.7437139804142	21.6585029876885	6.84902001506573	111	1605	0.999377334993773	5.24230343543609e-41		KLC3;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;SKA2;RHPN2;BAIAP2;CENPP;NUP85;ARPC5;SPPL2C,CRHR1,CTD-2020K17.1,AC091132.1,DND1P1,FAM215B,FMNL1,KANSL1,KANSL1-AS1,LINC02210,LRRC37A,LRRC37A2,LRRC37A4P,MAPK8IP1P1,MAPK8IP1P2,MAPT,MAPT-AS1,MAPT-IT1,NMT1,NSF,PLEKHM1,RP11-259G18.1,RP11-259G18.3,ARHGAP27,ARL17A,RP11-707O23.1,RP11-798G7.6,RP11-798G7.8;AMT,NCKIPSD,P4HTM,DALRD3,QRICH1,GPX1,WDR6,NICN1,GMPPB,RP11-694I15.7	rs35751749;rs8005540;rs7208590;rs11880141;rs12949878;rs10992368;rs114562713;rs11755;rs11575895;rs6809851	5.93;3.72;3.61;3.57;3.36;3.35;3.15;3.09;2.77;2.75
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1.74302197432983e-40	0	13.269347176712	15.0521775730361	3.5948480301306	1.13679076173823	15	1727	0.953616786305908	3.09307172171985e-39		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;NCK1;HLA-DPA1;RP11-22P6.2,NPIPB9,RP11-1348G14.4,LAT,SULT1A1,RP11-666O2.4,RP11-1348G14.6,SH2B1;CD4;ZAP70,FAHD2B,AC159540.14,AC159540.1,ANKRD36B,ACTR1B,UBTFL6,ANKRD36;HLA-DPB1;CD247	rs543928;rs9271440;rs28895120;rs6762209;rs213226;rs75283091;rs2103396;rs3931134;rs986522;rs2982481	5.57;4.08;3.57;2.02;1.82;1.76;1.68;1.63;1.37;1.22
BIOCARTA_CTLA4_PATHWAY	1.18228837875606e-35	0	12.4080097226546	16.67024904358	3.66918463950538	1.16029806165408	10	1594	0.95620875824835	2.06055974583199e-34		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;CTLA4;GRB2;ICOSLG;CD247;CD3E;LCK;PTPN11	rs543928;rs9271440;rs28895120;rs1181392;rs112850638;rs2283640;rs2982481;rs79990075;rs61799483;rs80291072	5.57;4.08;3.57;1.68;1.34;1.24;1.22;1.12;1.05;0.79
BIOCARTA_CSK_PATHWAY	9.83109432686975e-35	0	12.2372330571614	16.5595209902832	3.63605349969818	1.14982107532726	12	1612	0.956676557863501	1.68335930930261e-33		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;PRKAR2A,USP4;ADCY1;CD4;ZAP70,FAHD2B,AC159540.14,AC159540.1,ANKRD36B,ACTR1B,UBTFL6,ANKRD36;PRKAR1B;CD247;CD3E	rs543928;rs9271440;rs28895120;rs6809851;rs4724408;rs2103396;rs3931134;rs4074132;rs2982481;rs79990075	5.57;4.08;3.57;2.75;1.79;1.68;1.63;1.58;1.22;1.12
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.46388016478992e-34	0	12.2048699189311	4.9376456485895	3.22880352358151	1.02103732516948	38	3085	0.759665107116474	2.46335696695683e-33		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;HSPA1L;CTSB;HLA-DOA;HLA-B;CD8A;CTSL;CANX	rs543928;rs9271440;rs28895120;rs74999184;rs62495696;rs443623;rs186097794;rs2944254;rs7049159;rs2306795	5.57;4.08;3.57;2.99;2.72;2.57;2.48;2.38;2.22;2.17
KEGG_VIRAL_MYOCARDITIS	1.0405595830607e-32	0	11.852802697294	4.69399126141846	3.41045586613236	1.07848083964606	38	3058	0.778513238289206	1.72133246282583e-31		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;HLA-DOA;HLA-B;MAP1LC3A,EDEM2,MYH7B,GSS;XXbac-BPG248L24.12,XXbac-BPG299F13.17,HLA-C;TAP2,HLA-DOB,PPT2;HLA-DMB;ABL2	rs543928;rs9271440;rs28895120;rs443623;rs186097794;rs6120532;rs9265771;rs7450522;rs376892;rs6682128	5.57;4.08;3.57;2.57;2.48;2.24;2.06;1.95;1.92;1.86
KEGG_ASTHMA	7.64810406025232e-29	0	11.0822599651187	15.0223826798263	3.64490906116462	1.15262144974662	13	1729	0.770499108734403	1.24409159380104e-27		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;HLA-DOA;TAP2,HLA-DOB,PPT2;HLA-DMB;HLA-DMA;HLA-DPA1;IL13;FCER1A	rs543928;rs9271440;rs28895120;rs443623;rs7450522;rs376892;rs2239805;rs213226;rs272862;rs2325918	5.57;4.08;3.57;2.57;1.95;1.92;1.83;1.82;1.65;1.61
KEGG_GRAFT_VERSUS_HOST_DISEASE	2.2259080154623e-27	0	10.7763543578741	4.92252337162436	3.47658242576469	1.09939189387297	19	2996	0.774961200206932	3.56145282473968e-26		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;HLA-DOA;HLA-B;XXbac-BPG248L24.12,XXbac-BPG299F13.17,HLA-C;TAP2,HLA-DOB,PPT2;HLA-DMB;HLA-DMA;HLA-DPA1	rs543928;rs9271440;rs28895120;rs443623;rs186097794;rs9265771;rs7450522;rs376892;rs2239805;rs213226	5.57;4.08;3.57;2.57;2.48;2.06;1.95;1.92;1.83;1.82
REACTOME_INTERFERON_GAMMA_SIGNALING	7.37207597267661e-27	0	10.6656017502083	4.68793162718239	3.47371987035466	1.09848667437055	43	3085	0.872454751131222	1.16050744344071e-25		HLA-DRB5;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;TRIM35;VPS52,BTNL2,HLA-DRA;TRIM17;TRIM2;HLA-B;GBP3;XXbac-BPG248L24.12,XXbac-BPG299F13.17,HLA-C;PTPN1	rs543928;rs9271440;rs2322411;rs28895120;rs147675116;rs58888627;rs186097794;rs472476;rs9265771;rs11905105	5.57;4.08;3.58;3.57;3.23;2.98;2.48;2.31;2.06;2.04
KEGG_HEMATOPOIETIC_CELL_LINEAGE	2.02845061821354e-24	0	10.1302309443608	17.1459026723717	3.7470918988366	1.18493450022889	25	1648	0.956471271038886	3.14248857678796e-23		CR1;HLA-DRB5;CD33;HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB1-AS1,HLA-DRB1,HLA-DRB6;VPS52,BTNL2,HLA-DRA;CD8A;CD38;EPO;CD8B;CD14,EIF4EBP3	rs679515;rs543928;rs3865444;rs9271440;rs28895120;rs2944254;rs4698412;rs507392;rs116452736;rs2569178	11.09;5.57;4.97;4.08;3.57;2.38;2.26;2.18;2.11;1.87
