MODULE	gwas.P	gwas.FDR	gwas.Z	gwas.Chi_Var	ewas1.P	ewas1.FDR	ewas1.Z	ewas1.Chi_Var	ewas2.P	ewas2.FDR	ewas2.Z	ewas2.Chi_Var	META.P	META.FDR	Cochran.Q	Cochran.P	I2	gwas.TOPGENES	gwas.TOPMARKERS	gwas.TOPVALUES	ewas1.TOPGENES	ewas1.TOPMARKERS	ewas1.TOPVALUES	ewas2.TOPGENES	ewas2.TOPMARKERS	ewas2.TOPVALUES
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.0017658727160511	0.0155922819056762	2.91721296448242	24.357070627171	0.581361938191724	0.984040636464209	-0.205378875222999	0.0504685080102581	0.787263725963615	0.969211198533177	-0.796962952054134	0.173709647531805	1.34e-01	0.3714	2.00e+00	3.69e-01	0	C4A,C4B,CYP21A1P,CYP21A2,RNF5;HLA-DQB1,HLA-DQB1-AS1,HLA-DQB2,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA1,HLA-DRB1,HLA-DRB6,PRRT1;TAP2,HLA-DOB;C2;HLA-DMB;HLA-DOA;HLA-DPA1,HLA-DPB2	rs2844627;rs8365;rs8365;rs9268853;rs9268853;rs2856993;rs2858332;rs915894;rs417812;rs380468	35.64;16.96;16.96;12.05;12.05;9.46;8.82;6.87;3.74;2.41	FCGR3B;ACTN2;H2AFY;C1QC;TNF;HIST1H3E;CTSG;HLA-DRA;HIST1H3A;C2	cg00974864;cg21376883;cg01550148;cg11393848;cg11484872;cg07922606;cg24777950;cg19248557;cg08797106;cg04498679	4.42;3.61;3.59;3.40;3.08;3.04;2.99;2.61;2.51;2.33	HLA-DMA;HIST1H2BK;H3F3C;C1S;HLA-DMB;TROVE2;H2AFY;HLA-DPA1;CD28;C1QB	cg12419318;cg02704907;cg18727788;cg13053396;cg20600379;cg12208691;cg00245885;cg08898074;cg07930752;cg18366830	9.56;9.46;8.52;8.10;7.50;6.75;6.56;6.50;6.30;6.19
KEGG_APOPTOSIS	0.997298690119231	0.9999999999845	-2.78199304655678	0.231874097689462	0.152139578343173	0.607300377465354	1.02730013957449	0.559581480608396	0.000127208174294275	0.000890457220059927	3.6577728653386	0.403311133509192	1.36e-01	0.3737	6.83e+01	1.48e-15	97.0716739228156	IL1A;FAS;PIK3CB;TNFRSF10A;IL1B;PRKAR1B;TNFRSF10D;LOC728975,CAPN1,SNX15,NEAT1,SLC22A20P;TNFRSF1A;PRKAR1A	rs444413;rs4934436;rs17282752;rs3736025;rs1143643;rs4076072;rs6557638;rs1152639;rs4149576;rs2909213	2.30;2.18;2.11;1.98;1.69;1.66;1.48;1.39;1.39;1.38	CFLAR;PRKAR2B;NTRK1;TNFRSF10D;IRAK3;CASP10;RIPK1;TNF;PIK3CD;CASP8	cg18119407;cg21250978;cg00626119;cg11947493;cg07914866;cg16745604;cg04099420;cg11484872;cg20994801;cg23410113	6.82;5.07;4.27;4.14;4.00;3.74;3.23;3.08;2.62;2.45	IRAK2;PIK3CD;BIRC3;CASP10;CAPN2;PRKAR1B;TNFSF10;IL1B;CFLAR;PRKACA	cg14784004;cg09706586;cg14296561;cg24599065;cg26221105;cg21769820;cg22572614;cg23149881;cg13368983;cg19621460	10.48;10.44;10.11;8.92;8.76;7.47;7.34;7.34;7.15;7.04
KEGG_LONG_TERM_POTENTIATION	0.211262385029456	0.739943234393489	0.802048731024952	1.16500229418268	0.610281470343361	0.987615061540887	-0.280052717948694	0.079071560955373	0.092474952054879	0.242746749144057	1.3256673580208	0.211939416459646	1.43e-01	0.3862	9.20e+00	1.00e-02	78.2633812843252	ITPR3,BAK1;RAPGEF3;ATF4;EP300;CALML6;MAP2K1;RAP1A;CALM1;ITPR1;CALML3	rs6457736;rs7136422;rs4820379;rs2076578;rs10907193;rs12914540;rs1890548;rs741098;rs13327148;rs7095575	4.07;2.87;2.84;2.08;1.93;1.90;1.72;1.58;1.56;1.37	PPP1CC;GRIA2;GRIN1;ADCY8;PRKCG;ADCY1;GRM1;CACNA1C;MAPK1;PLCB2	cg04375036;cg25148589;cg19404582;cg13912117;cg26626089;cg07651242;cg13722123;cg25519930;cg05546044;cg16543027	3.71;2.91;2.81;2.42;2.23;1.97;1.86;1.75;1.72;1.68	PLCB2;PRKCA;GNAQ;CACNA1C;CAMK2G;CREBBP;RPS6KA2;PRKACA;ITPR1;CAMK2D	cg05884705;cg14648237;cg14149552;cg03047070;cg14632281;cg01312837;cg03849851;cg19621460;cg10901633;cg07795325	9.02;8.76;8.35;8.16;7.72;7.67;7.08;7.04;6.78;6.73
KEGG_LINOLEIC_ACID_METABOLISM	0.789953456348491	0.999999999978103	-0.806259760501426	0.136305776067416	0.215785836161861	0.677972901350975	0.786505031850221	0.173533631115366	0.033626047707706	0.11555132757739	1.82998557806939	0.288885757967847	1.48e-01	0.3921	1.84e+01	9.88e-05	89.1571777239478	AKR1B10;PLA2G4B;CYP3A43;CYP2C18;CYP2C19;CYP2C9;PLA2G12A;CYP2E1;PLA2G4E;CYP3A5	rs17188118;rs6493012;rs542137;rs17110321;rs1010570;rs1010570;rs6815377;rs12261676;rs1668544;rs4646437	1.92;1.89;1.73;1.56;1.46;1.46;1.18;1.14;1.11;0.82	CYP3A4;PLA2G4E;CYP2E1;CYP3A43;PLA2G1B;CYP2C19;PLA2G6;PLA2G2D;PLA2G3;CYP3A5	cg09914773;cg15228639;cg13315147;cg13364756;cg18133966;cg04189838;cg04280397;cg14321743;cg21274025;cg16879596	3.91;2.87;1.94;1.90;1.90;0.92;0.87;0.83;0.77;0.73	PLA2G2A;PLA2G6;PLA2G12B;PLA2G2D;ALOX15;PLA2G5;CYP3A43;CYP1A2;PLA2G2E;CYP2C9	cg10993488;cg18981758;cg06345027;cg11788598;cg05715138;cg06222062;cg17461336;cg04968473;cg24742092;cg09550024	7.38;7.28;7.14;7.00;6.39;5.34;5.30;5.11;4.92;4.89
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.81069959587813	0.999999999978344	-0.880477279439606	0.203971766141205	0.492256407660568	0.973280557437859	0.0194115265040161	0.403888465139062	0.00392945255174166	0.0172713147041668	2.65807221589204	0.459061376829153	1.50e-01	0.3951	1.90e+01	7.67e-05	89.4460452599237	ACSL6,MEIKIN,RAPGEF6,P4HA2,FNIP1;ADIPOR2;PRKAB2;ADIPOR1;PRKAG1;ACACB;PCK2;TNFRSF1A;PHPT1,C8G,FBXW5,PTGDS,TRAF2,EDF1,AJM1,LCNL1;PPARA	rs2240525;rs11061946;rs6593794;rs3806346;rs4760597;rs1642031;rs2759409;rs4149576;rs2049040;rs6008684	2.68;2.13;2.08;1.80;1.57;1.53;1.47;1.39;1.29;1.29	SOCS3;ACSL6;NPY;TNF;LEP;PRKAG3;PCK1;CAMKK1;IRS2;AGRP	cg27637521;cg02257405;cg05158615;cg11484872;cg19594666;cg23081213;cg13904968;cg23668631;cg14341579;cg06810461	3.36;3.36;3.17;3.08;2.78;2.39;2.09;1.87;1.74;1.57	PRKAG2;G6PC;PRKAA2;TNFRSF1B;CD36;RXRA;RXRB;PRKAA1;TNFRSF1A;SOCS3	cg22615330;cg19271359;cg26052885;cg23097499;cg06601993;cg14121282;cg01536956;cg13345558;cg26391891;cg22749855	8.79;8.12;7.26;7.11;6.63;6.60;6.53;6.46;6.46;6.43
KEGG_MELANOMA	0.438610645948611	0.999999999974993	0.154492668010245	0.409122837007445	0.0610498581112857	0.343419809072106	1.54602008901495	0.249981542355437	0.514532218672435	0.876095399361173	-0.036434929865714	0.308069267022738	1.68e-01	0.4358	5.34e+00	6.93e-02	62.5405711018666	PIK3CB;MAP2K1;PIK3R5;EGF;FGF14;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;PDGFB;FGF1;TMEM80,HRAS,RNH1,LRRC56,DRD4,ANO9,PHRF1,PTDSS2;RAF1	rs17282752;rs12914540;rs443532;rs4698788;rs9585722;rs11150590;rs5757765;rs7722035;rs176939;rs9831765	2.11;1.90;1.34;1.30;1.24;1.21;1.16;1.08;1.07;1.06	CCND1;HGF;FGF22;CDH1;PIK3CD;FGF2;CDKN2A;PDGFD;FGF12;PDGFRA	cg16794682;cg08005849;cg22189019;cg24765079;cg20994801;cg17214107;cg07752420;cg08596000;cg15543551;cg22736323	4.92;4.27;3.84;3.27;2.62;2.33;2.24;2.22;2.15;2.01	PIK3CD;EGFR;PTEN;IGF1R;PDGFRB;FGF1;MAP2K2;PIK3R5;FGF14;TP53	cg09706586;cg21681212;cg02307823;cg03795574;cg04841196;cg13724550;cg21893559;cg03366884;cg08958618;cg06365412	10.44;8.21;8.13;7.78;7.66;6.81;6.43;6.38;6.27;6.25
KEGG_ADHERENS_JUNCTION	0.546111346037208	0.999999999975868	-0.115842574670653	0.479971209879284	0.340503919990096	0.848651877193173	0.411088230226003	0.14735957542228	0.101848081056819	0.253280096312354	1.27109132229175	0.120216384832265	1.83e-01	0.4672	4.60e+00	1.00e-01	56.4936123376875	ABHD16A,MPIG6B,PRRC2A,AIF1,CSNK2B;WASF3;EP300;PTPRM;ACTN1;PTPRF;INSR;IQGAP1;TCF7;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E	rs1077394;rs1625599;rs2076578;rs2044220;rs729725;rs2255632;rs7254921;rs3809583;rs4958172;rs11150590	6.18;2.24;2.08;2.05;1.68;1.47;1.29;1.24;1.23;1.21	PTPRJ;ACTN2;INSR;ERBB2;CDH1;PTPRF;PVRL4;CTNND1;WAS;PTPN6	cg00394658;cg21376883;cg10670077;cg11993754;cg24765079;cg16570917;cg22585988;cg06200697;cg00078867;cg04956511	4.21;3.61;3.58;3.36;3.27;3.18;2.68;2.59;2.51;1.95	SORBS1;PTPRF;TGFBR2;EGFR;SRC;FYN;IGF1R;CREBBP;LMO7;MLLT4	cg18318006;cg15482928;cg07613391;cg21681212;cg23410129;cg05517541;cg03795574;cg01312837;cg22599740;cg00686132	9.16;8.96;8.24;8.21;7.99;7.80;7.78;7.67;7.40;7.36
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.00705900040679948	0.0514718779662462	2.45424690486823	7.44431215104676	0.616901741655295	0.988443208679443	-0.297353662254878	0.358951478117534	0.735208874558843	0.96633495723287	-0.628643842355682	1.11364346726017	1.89e-01	0.4677	1.11e+00	5.73e-01	0	VARS2,LINC02570;WARS;EPRS;RARS2;VARS;EARS2;TARSL2;LARS2;WARS2;SARS2	rs2844627;rs1009812;rs7553236;rs7742293;rs9266773;rs26766;rs3844215;rs17639812;rs2764473;rs12151188	35.64;1.95;1.88;1.82;1.81;1.68;1.66;1.62;1.62;1.57	CARS;IARS;AARS;VARS;QARS;TARSL2;KARS;GARS;SARS;NARS	cg08508325;cg07027685;cg09102714;cg13653456;cg19914751;cg14482322;cg26651073;cg19832597;cg13619408;cg25314216	1.75;0.70;0.69;0.66;0.60;0.55;0.52;0.50;0.44;0.44	VARS;WARS;LARS2;VARS2;AARS2;CARS2;FARS2;CARS;MTFMT;NARS2	cg02597894;cg10167235;cg05380759;cg15080939;cg00910127;cg18116097;cg24743155;cg01104590;cg24373369;cg15401317	8.99;8.71;6.91;5.86;5.85;5.57;5.45;5.02;4.51;4.51
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.188631550261374	0.703638087825013	0.882950345067293	0.319691963981765	0.826573024324554	0.999999999989084	-0.940709105778727	0.0455614700376326	0.0569900392945416	0.171258836170233	1.58055387799673	0.185062347489724	1.90e-01	0.4678	3.25e+01	8.78e-08	93.8453204103782	CSGALNACT1;CSGALNACT2;CHST3;ZFYVE19,CCDC32,DNAJC17,RPUSD2,BAHD1,CHST14;CHST15;UST;B4GALT7;DSE;CHST13;B3GAT1	rs4307360;rs2075912;rs730722;rs1453183;rs6588750;rs6570865;rs13177732;rs9488986;rs9860012;rs4937879	2.38;2.26;2.19;2.10;1.92;1.75;1.61;1.53;1.39;1.36	CHST3;CHST15;XYLT2;CHPF;B3GALT6;CHST7;CHSY1;CHST11;CHST13;CHST12	cg04268405;cg08082692;cg05105913;cg15253243;cg19945840;cg00191052;cg03506799;cg26843567;cg22919728;cg03545635	2.22;1.25;0.92;0.81;0.61;0.58;0.55;0.42;0.40;0.36	CHST3;CSGALNACT2;B3GAT1;CHST15;CSGALNACT1;CHST12;CHPF2;XYLT1;CHST13;UST	cg03897125;cg23014871;cg24391854;cg02408538;cg27510066;cg07921503;cg03488729;cg06635133;cg03924715;cg02561343	8.77;8.41;7.63;7.41;7.37;7.37;6.27;6.20;5.55;5.33
KEGG_CELL_CYCLE	0.260365540016111	0.785319647484101	0.642218873850168	0.362928727439039	0.71652589798201	0.99597083975166	-0.572551798806974	0.42695461189344	0.0739187531983969	0.211876399983946	1.44721217950738	0.236923909222649	1.91e-01	0.4695	6.16e+00	4.60e-02	67.5252016033732	CDC26;ANAPC13;RBL2;WEE1;ANAPC1;EP300;MCM6;ORC3;MAD1L1;SKP2	rs4979225;rs1447695;rs17193922;rs11042427;rs11122899;rs2076578;rs10176573;rs1328477;rs749991;rs3804439	3.86;2.43;2.35;2.24;2.18;2.08;1.80;1.72;1.70;1.55	HDAC1;CCND1;PKMYT1;TGFB3;CDKN2A;MCM2;CDK2;CDKN1C;CDKN2B;ESPL1	cg24468890;cg16794682;cg02510853;cg08615333;cg07752420;cg10691006;cg09106999;cg03143849;cg19133618;cg03815350	5.03;4.92;2.89;2.53;2.24;2.15;2.01;1.81;1.59;1.44	ABL1;ZBTB17;CUL1;MAD1L1;CREBBP;FZR1;HDAC1;MYC;PLK1;CCND3	cg10803013;cg00004667;cg18940274;cg02827175;cg01312837;cg27659109;cg18857467;cg08526705;cg01965475;cg16203210	11.63;9.00;8.71;8.52;7.67;7.46;7.33;7.01;6.78;6.73
KEGG_PPAR_SIGNALING_PATHWAY	0.747033287848724	0.999999999977647	-0.665183043948763	0.224751996558729	0.690160620585416	0.994511591166507	-0.496305680889228	0.101444415734989	0.00518691437439969	0.0217850403724787	2.56311297227666	0.90897135624247	2.09e-01	0.5029	9.98e+00	6.80e-03	79.9612437240424	ACSL6,MEIKIN,RAPGEF6,P4HA2,FNIP1;EHHADH;FABP2;SCD;PCK2;CYP4A22;CYP4A11;MMP1;FABP6;PPARD	rs2240525;rs3774051;rs7672594;rs3870747;rs2759409;rs9726786;rs9726786;rs17293761;rs7378736;rs4713854	2.68;2.59;1.99;1.71;1.47;1.41;1.41;1.34;1.33;1.31	ACSL6;PLTP;FABP2;FADS2;PCK1;HMGCS2;CYP27A1;SLC27A6;CPT1B;OLR1	cg02257405;cg11191337;cg26073856;cg06781209;cg13904968;cg22718139;cg03460682;cg20103758;cg00983520;cg07829804	3.36;3.20;2.53;2.19;2.09;1.88;1.83;1.61;1.56;1.34	PLTP;SORBS1;FABP4;OLR1;FABP6;ACADM;SCP2;CD36;RXRA;RXRB	cg20105087;cg18318006;cg19422565;cg21249659;cg16546054;cg05928218;cg12422026;cg06601993;cg14121282;cg01536956	11.53;9.16;8.42;8.15;7.17;7.05;6.71;6.63;6.60;6.53
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1	1			1	1			0.210812492722632	0.45823224746111	0.803605258118823	0.562466529164644	2.11e-01	0.5059	0.00e+00	1.00e+00	0							VARS;BCAT1;LARS2;VARS2;PDHA2;PDHB;BCAT2;IARS;LARS;IARS2	cg02597894;cg16490209;cg05380759;cg15080939;cg03925149;cg06357940;cg23652123;cg13696013;cg19504301;cg27631248	8.99;7.01;6.91;5.86;5.35;4.76;4.50;4.32;2.37;2.05
KEGG_WNT_SIGNALING_PATHWAY	0.729788085160058	0.999999999977475	-0.612172204322815	0.354569913830445	0.269248533494825	0.745128246024477	0.615087302626329	0.177950149970541	0.0972798680662946	0.245145267527062	1.29720768816822	0.226909666975306	2.26e-01	0.5350	6.28e+00	4.32e-02	68.1644598501531	ABHD16A,MPIG6B,PRRC2A,AIF1,CSNK2B;PPP2R5A;PSEN1;EP300;PPP2CB;WNT2B;PPP2R5D;WNT4;DUS2,PLA2G15,PRMT7,DPEP3,NFATC3,SLC7A6,ESRP2,TSNAXIP1;DVL3	rs1077394;rs479564;rs165936;rs2076578;rs10503871;rs1175645;rs3805939;rs7538267;rs8056893;rs6779545	6.18;2.90;2.57;2.08;2.05;1.89;1.69;1.59;1.58;1.57	CCND1;SOX17;MMP7;WNT10B;WNT6;WNT1;WNT2;DAAM2;DVL3;SFRP4	cg16794682;cg02919422;cg25511807;cg05164634;cg22156632;cg21948783;cg01830294;cg01985396;cg10674793;cg08261094	4.92;4.82;4.19;3.80;3.58;3.43;3.20;2.90;2.85;2.66	CTBP2;PLCB2;PRKCA;CUL1;WNT5A;FBXW11;VANGL1;SFRP2;CAMK2G;TBL1XR1	cg04839409;cg05884705;cg14648237;cg18940274;cg26797723;cg15996914;cg26877357;cg10663078;cg14632281;cg04911180	9.10;9.02;8.76;8.71;8.61;8.28;8.24;7.89;7.72;7.69
KEGG_O_GLYCAN_BIOSYNTHESIS	0.699262698934531	0.999999999977184	-0.522281135005264	0.173272219977399	0.536974875319415	0.978652540148314	-0.0928153585027381	0.0778172698136759	0.0347108032022181	0.117148960807486	1.81566610555903	0.174271135567612	2.44e-01	0.5667	1.90e+01	7.42e-05	89.4835293835911	GALNT10;ST6GALNAC1;GALNT14;C1GALT1;GALNT3;GALNT6;GALNT1;GALNT5;GCNT1;GALNT4	rs729987;rs9898576;rs597644;rs4527791;rs16851057;rs2288369;rs17562832;rs7558176;rs512110;rs4842653	2.60;2.34;1.73;1.54;1.41;1.35;1.34;1.20;0.90;0.90	GALNT5;GCNT3;GALNT6;GALNTL5;GCNT4;GALNT4;WBSCR17;GALNT12;GALNT13;GALNT14	cg24576425;cg23877385;cg11566199;cg11091262;cg11743470;cg16606638;cg01366419;cg01725199;cg01161611;cg22395019	2.27;2.00;1.47;1.38;1.32;0.99;0.91;0.69;0.64;0.62	ST3GAL1;GALNTL1;ST6GALNAC1;B3GNT6;GALNT6;GALNT10;GALNTL6;GALNT11;GALNTL4;GCNT3	cg00736681;cg23553762;cg00898480;cg07107130;cg05565537;cg26893743;cg09232805;cg19699648;cg23678274;cg02073465	8.79;8.50;8.34;7.79;7.07;6.89;6.80;6.70;6.40;5.95
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.315863665500783	0.877399070835509	0.479297035250428	0.368143568484603	0.337049635947352	0.844243124580421	0.420528694452623	0.522671179725319	0.387818990085726	0.71860577574708	0.28500804271251	0.322806804139578	2.47e-01	0.5720	5.75e-02	9.72e-01	0	PIK3CB;MAP2K1;BCR;GAB2;SOS2;PIK3R5;CBL;TBX6,YPEL3,SMG1P5,MAPK3,NPIPB12,CDIPTOSP,INO80E;CTBP1;TMEM80,HRAS,RNH1,LRRC56,DRD4,ANO9,PHRF1,PTDSS2	rs17282752;rs12914540;rs6003527;rs2511178;rs2356245;rs443532;rs6589723;rs11150590;rs3796616;rs176939	2.11;1.90;1.64;1.49;1.34;1.34;1.22;1.21;1.16;1.07	STAT5B;HDAC1;SHC3;CCND1;STAT5A;RUNX1;PIK3CD;TGFB3;CBLC;CDKN2A	cg04745805;cg24468890;cg13351583;cg16794682;cg16777510;cg04915566;cg20994801;cg08615333;cg22780475;cg07752420	5.53;5.03;5.01;4.92;3.14;2.66;2.62;2.53;2.49;2.24	ABL1;PIK3CD;CTBP2;TGFBR2;SHC3;HDAC1;SHC1;MYC;MAP2K2;TGFB1	cg10803013;cg09706586;cg04839409;cg07613391;cg26493353;cg18857467;cg12473916;cg08526705;cg21893559;cg27540367	11.63;10.44;9.10;8.24;7.98;7.33;7.03;7.01;6.43;6.43
KEGG_RNA_DEGRADATION	0.00592693205457378	0.0450962221543657	2.51646509510544	11.0733636568446	0.652889221471041	0.992536996317581	-0.393132586720898	0.156143480143207	0.867699786635686	0.97468447863254	-1.11558357334464	0.579561014927178	2.80e-01	0.6342	1.55e+00	4.61e-01	0	SKIV2L;DCP2;EXOSC9;PAPOLA;DCP1A;CLEC18A,CLEC18C,EXOSC6,SMG1P7,COG4,SF3B3,PDPR;EXOSC7;LSM4;XRN2;DCPS	rs2395471;rs17314193;rs7660078;rs8016592;rs17788344;rs6499323;rs7631259;rs1862145;rs6047132;rs602735	17.05;2.70;2.46;2.06;2.03;1.99;1.75;1.71;1.60;1.49	LSM7;LSM3;RQCD1;EXOSC5;LSM2;EXOSC4;C1D;XRN2;MPHOSPH6;CNOT1	cg05163057;cg08611205;cg10643489;cg01655341;cg07935151;cg02868338;cg23918676;cg27394046;cg16119274;cg23761196	1.38;1.28;1.11;0.97;0.95;0.88;0.88;0.82;0.65;0.64	CNOT8;DCPS;ENO1;LSM2;SKIV2L;XRN1;CNOT2;EDC4;PARN;LSM7	cg27633096;cg05522498;cg25849281;cg03891050;cg03371043;cg07140459;cg22814944;cg07171780;cg27394127;cg08241841	5.99;5.94;5.92;5.73;5.64;5.47;4.79;4.68;4.66;4.66
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.00766002656888024	0.0536201859821617	2.42472342557316	2.77881612318122	0.801932387669391	0.999999999988935	-0.848543738450869	0.168817407050743	0.719487599494886	0.965553211603841	-0.581320003944498	0.0662255742943668	2.83e-01	0.6375	3.66e+00	1.60e-01	45.401422943725	ATP6V1G2;ATP6V1E2;ATP6V0E1;ATP6V0A1;ACAD8,GLB1L3,GLB1L2,THYN1,MIR4697HG,JAM3;ATP6V1D;MAPK13;ADAM10;F11R;PLCG2	rs9263967;rs17818399;rs12655428;rs2062213;rs6590735;rs1290900;rs9470235;rs16940589;rs12116949;rs7194131	14.14;2.62;2.36;2.36;2.06;2.03;1.66;1.51;1.48;1.48	HBEGF;ATP6V0C;LYN;CXCL1;EGFR;PAK1;ATP6V0A2;ATP6V0A4;GIT1;TJP1	cg01599709;cg05483509;cg03973663;cg25806808;cg03860890;cg14521746;cg04140754;cg26349773;cg05379350;cg19781053	3.65;2.53;2.38;2.13;1.92;1.75;1.41;1.32;1.32;1.26	EGFR;SRC;GIT1;CXCR1;LYN;F11R;RAC1;ATP6V1H;PAK1;ATP6V1B1	cg21681212;cg23410129;cg09914060;cg21004129;cg21301224;cg01423643;cg24480515;cg10333144;cg13137458;cg13649600	8.21;7.99;7.91;7.71;7.65;7.36;6.91;6.14;6.11;5.88
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.303316954853873	0.856136566119803	0.514884246770941	1.62546187036086	0.19717206223358	0.641705438905652	0.851765741006388	0.350334612734131	0.656893872382796	0.963220786577224	-0.404000630907186	0.165287093528133	2.89e-01	0.6430	3.21e+00	2.01e-01	37.7289134966219	C4A,C4B,CYP21A1P,CYP21A2,RNF5;SRD5A3;HSD17B8;CYP3A43;CYP1B1;SRD5A1;TUBG2,CNTNAP1,EZH1,HSD17B1,TUBG1,COASY,NAGLU,PLEKHH3;SULT1E1;COMT;CYP19A1	rs2844627;rs3109931;rs380468;rs542137;rs4670826;rs7734641;rs752313;rs12644878;rs5746847;rs12439137	35.64;2.56;2.41;1.73;1.69;1.47;1.46;1.41;1.30;1.26	AKR1C3;CYP3A4;CYP21A2;CYP3A43;HSD17B2;AKR1D1;HSD17B6;UGT1A10;HSD3B1;STS	cg19118077;cg09914773;cg11847949;cg13364756;cg20373326;cg09277575;cg21922731;cg26238727;cg16175792;cg00596686	3.99;3.91;2.22;1.90;1.66;1.56;1.44;1.43;1.36;1.30	HSD17B2;UGT1A10;CYP19A1;AKR1D1;HSD17B8;CYP3A43;COMT;UGT2B10;CYP11B2;CYP11A1	cg09894383;cg00470972;cg12009872;cg05082563;cg12699756;cg17461336;cg20709110;cg03180042;cg15847600;cg06285340	8.01;7.95;6.75;6.72;5.42;5.30;5.14;5.12;5.07;5.04
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.15019563403653	0.659635629650545	1.03559469472882	0.99648296215197	0.783208895699736	0.999999999988829	-0.783076468611901	0.125586642925239	0.286083508160339	0.559793332493482	0.564862905270744	0.41634008397611	3.18e-01	0.6900	5.43e+00	6.62e-02	63.1586631962407	CDC26;ANAPC13;ANAPC1;PIK3CB;MAP2K1;MAPK13;ADCY7;ANAPC4;ADCY3;ADCY9	rs4979225;rs1447695;rs11122899;rs17282752;rs12914540;rs9470235;rs9934026;rs10031354;rs6705367;rs153034	3.86;2.43;2.18;2.11;1.90;1.66;1.50;1.38;1.36;1.34	PKMYT1;PIK3CD;HSP90AB1;ADCY8;MOS;ADCY5;CDK2;INS;ADCY1;MAPK1	cg02510853;cg20994801;cg00651216;cg13912117;cg22411207;cg13384396;cg09106999;cg13993218;cg07651242;cg05546044	2.89;2.62;2.54;2.42;2.09;2.07;2.01;1.99;1.97;1.72	PIK3CD;IGF1R;FZR1;ADCY5;RPS6KA2;PRKACA;PLK1;ADCY7;PKMYT1;GNAI2	cg09706586;cg03795574;cg27659109;cg20789595;cg03849851;cg19621460;cg01965475;cg10341242;cg01127059;cg06181697	10.44;7.78;7.46;7.41;7.08;7.04;6.78;6.74;6.56;6.52
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.554421050214285	0.999999999975936	-0.136839197949345	0.26741449137777	0.36483549236358	0.876820721926046	0.345563228475548	0.209463154898848	0.272495466206634	0.543653141115816	0.605283064090477	0.464938828031286	3.19e-01	0.6911	8.70e-01	6.47e-01	0	GSTA3;FMO5;MGST3;ALDH3A1;CYP3A43;GSTO2;GSTO1;CYP2C18;FMO4;CYP2D6,CYP2D7,NAGA,SMDT1,TCF20,SNU13	rs16883204;rs6593794;rs6679779;rs12937179;rs542137;rs12356059;rs12356059;rs17110321;rs7540116;rs4822104	2.67;2.08;2.00;1.80;1.73;1.60;1.60;1.56;1.54;1.52	CYP3A4;ALDH3A1;ALDH1A3;CYP2E1;CYP3A43;CYP2D6;FMO2;ALDH3B1;UGT1A10;GSTP1	cg09914773;cg27329371;cg27652350;cg13315147;cg13364756;cg10840135;cg14721213;cg07730301;cg26238727;cg22224704	3.91;2.37;2.25;1.94;1.90;1.65;1.53;1.43;1.43;1.41	GSTA4;ALDH1A3;UGT1A10;ALDH3A1;GSTM3;GSTM5;AOX1;CYP3A43;UGT2B10;CYP1A2	cg19490899;cg07465028;cg00470972;cg15046965;cg07050011;cg03542222;cg24569637;cg17461336;cg03180042;cg04968473	10.18;8.71;7.95;6.60;6.06;5.70;5.68;5.30;5.12;5.11
